label,text,speaker
Btl_ROLE_MECHA_F1_RoleName,Aegis Snipe,UI
Btl_ROLE_MECHA_F1_RoleDescription,Power +20% When Quelling Conditionals,UI
Btl_ROLE_MECHA_F2_RoleName,Stealth Operative,UI
Btl_ROLE_MECHA_F2_RoleDescription,Less Likely to Be Targeted,UI
Btl_ROLE_MECHA_F3_RoleName,Initialization Protocol,UI
Btl_ROLE_MECHA_F3_RoleDescription,BP Cost -1 From Turn 4 Onward,UI
Btl_ROLE_MECHA_F4_RoleName,Zhuque Program,UI
Btl_ROLE_MECHA_F4_RoleDescription,Status Ailment Affliction Rate Rises With Combo Rate,UI
Btl_ROLE_MECHA_S1_RoleName,Eagle Eye,UI
Btl_ROLE_MECHA_S1_RoleDescription,Antiair,UI
Btl_ROLE_MECHA_S2_RoleName,Driveshifter,UI
Btl_ROLE_MECHA_S2_RoleDescription,Raises Overdrive Activation Rate,UI
Btl_ROLE_MECHA_S3_RoleName,Shooting Mastery,UI
Btl_ROLE_MECHA_S3_RoleDescription,Mech Shooting Tech Power +5%,UI
Btl_ROLE_MECHA_S4_RoleName,Huanglong Program,UI
Btl_ROLE_MECHA_S4_RoleDescription,Attack Power +10%,UI
Btl_ROLE_MECHA_H1_RoleName,Critical Seeker,UI
Btl_ROLE_MECHA_H1_RoleDescription,Critical Attack Damage +10%,UI
Btl_ROLE_MECHA_H2_RoleName,Combat Mastery,UI
Btl_ROLE_MECHA_H2_RoleDescription,Mech Melee Tech Power +5%,UI
Btl_ROLE_MECHA_H3_RoleName,Driveshifter,UI
Btl_ROLE_MECHA_H3_RoleDescription,Raises Overdrive Activation Rate,UI
Btl_ROLE_MECHA_H4_RoleName,Prima Donna,UI
Btl_ROLE_MECHA_H4_RoleDescription,Showstopper BP +2,UI
Btl_ROLE_MON_001_RoleName,Cautious,UI
Btl_ROLE_MON_001_RoleDescription,Spell Resistance +15%,UI
Btl_ROLE_MON_002_RoleName,Instigator,UI
Btl_ROLE_MON_002_RoleDescription,Raises Enmity / Defensive Resistances +10%,UI
Btl_ROLE_MON_003_RoleName,Inquisitive,UI
Btl_ROLE_MON_003_RoleDescription,Critical Attack Combo Rate +3%,UI
Btl_ROLE_MON_004_RoleName,Hothead,UI
Btl_ROLE_MON_004_RoleDescription,Power +20% When Frenzied / Status Ailment Resistance,UI
Btl_ROLE_MON_005_RoleName,Meditator,UI
Btl_ROLE_MON_005_RoleDescription,Status Ailment Resistance,UI
Btl_ROLE_MON_006_RoleName,Immunized,UI
Btl_ROLE_MON_006_RoleDescription,Status Ailment Resistance,UI
Btl_ROLE_MON_007_RoleName,Metabolic,UI
Btl_ROLE_MON_007_RoleDescription,Hastened Status Ailment Recovery,UI
Btl_ROLE_MON_008_RoleName,Way of the Talpidae,UI
Btl_ROLE_MON_008_RoleDescription,Guaranteed to Hit When Afflicted with Darkness / Block Chance Up / Evade Chance Up,UI
Btl_ROLE_MON_009_RoleName,Polarization Detector,UI
Btl_ROLE_MON_009_RoleDescription,Counterattack Damage Resistance +50%,UI
Btl_ROLE_101_RoleName,Dismal King,UI
Btl_ROLE_101_RoleDescription,Status Ailment Resistance,UI
Btl_ROLE_102_RoleName,Wood's Quickening,UI
Btl_ROLE_102_RoleDescription,Spell Power +1%,UI
Btl_ROLE_103_RoleName,Wood's Whisper,UI
Btl_ROLE_103_RoleDescription,Spell Resistance +5%,UI
Btl_ROLE_104_RoleName,Wood's Prosperity,UI
Btl_ROLE_104_RoleDescription,Spell Power +1%,UI
Btl_ROLE_105_RoleName,Hazy Silhouette,UI
Btl_ROLE_105_RoleDescription,Lowers Enmity (L),UI
Btl_ROLE_106_RoleName,Wood's Profundity,UI
Btl_ROLE_106_RoleDescription,Spell Power +1,UI
Btl_ROLE_107_RoleName,Fire's Quickening,UI
Btl_ROLE_107_RoleDescription,Spell Power +1%,UI
Btl_ROLE_108_RoleName,Flamespeaker,UI
Btl_ROLE_108_RoleDescription,<emoji Fire>Heat Resistance +5%,UI
Btl_ROLE_109_RoleName,Fire's Prosperity,UI
Btl_ROLE_109_RoleDescription,Spell Power +1%,UI
Btl_ROLE_110_RoleName,Awakened,UI
Btl_ROLE_110_RoleDescription,All Powers +1,UI
Btl_ROLE_111_RoleName,Fire's Profundity,UI
Btl_ROLE_111_RoleDescription,Spell Power +1%,UI
Btl_ROLE_112_RoleName,Earth's Quickening,UI
Btl_ROLE_112_RoleDescription,Spell Power +1%,UI
Btl_ROLE_113_RoleName,Humming Poet,UI
Btl_ROLE_113_RoleDescription,Spell & Chanting Action Order -3,UI
Btl_ROLE_114_RoleName,Earth's Prosperity,UI
Btl_ROLE_114_RoleDescription,Spell Power +1%,UI
Btl_ROLE_115_RoleName,Guardian of the Earth,UI
Btl_ROLE_115_RoleDescription,Attack-All Resistance +5%,UI
Btl_ROLE_116_RoleName,Earth's Profundity,UI
Btl_ROLE_116_RoleDescription,Spell Power +1%,UI
Btl_ROLE_117_RoleName,Metal's Quickening,UI
Btl_ROLE_117_RoleDescription,Spell Power +1%,UI
Btl_ROLE_118_RoleName,Dispersed Thunder,UI
Btl_ROLE_118_RoleDescription,<emoji Lightning>Shock Resistance +5%,UI
Btl_ROLE_119_RoleName,Metal's Prosperity,UI
Btl_ROLE_119_RoleDescription,Spell Power +1%,UI
Btl_ROLE_120_RoleName,Mage Masher,UI
Btl_ROLE_120_RoleDescription,Power +20% Against Chanting Enemies,UI
Btl_ROLE_121_RoleName,Metal's Profundity,UI
Btl_ROLE_121_RoleDescription,Spell Power +1%,UI
Btl_ROLE_122_RoleName,Water's Quickening,UI
Btl_ROLE_122_RoleDescription,Spell Power +1%,UI
Btl_ROLE_123_RoleName,Virtuous Heart,UI
Btl_ROLE_123_RoleDescription,<emoji Ice>Cold Resistance +5%,UI
Btl_ROLE_124_RoleName,Water's Prosperity,UI
Btl_ROLE_124_RoleDescription,Spell Power +1%,UI
Btl_ROLE_125_RoleName,Bold Reciter,UI
Btl_ROLE_125_RoleDescription,Spell & Chanting Action Order +3,UI
Btl_ROLE_126_RoleName,Water's Profundity,UI
Btl_ROLE_126_RoleDescription,Spell Power +1%,UI
Btl_ROLE_127_RoleName,First Aid,UI
Btl_ROLE_127_RoleDescription,Restore 1 LP After Battle,UI
Btl_ROLE_128_RoleName,Emergency Repairs,UI
Btl_ROLE_128_RoleDescription,Restore 1 LP After Battle,UI
Btl_ROLE_129_RoleName,Salamander,UI
Btl_ROLE_129_RoleDescription,<emoji Strike>Blunt Power +3% / <emoji Fire>Heat Resistance +10%,UI
