label, NpcLabel, ExhibitItemLabel, ExhibitRank, ExhibitItemNum, BargainItemLabel1, BargainItemNum1, BargainItemLabel2, BargainItemNum2, BargainItemLabel3, BargainItemNum3, RecommendItemLabel, RecommendItemNum, ReleaseFlagLabel, OnlyOnce, Save, SortIndex
EXHIBIT_211, TRADE_NPC_W10, WHGSW03_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1286
EXHIBIT_212, TRADE_NPC_W10, WHGSW03_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1287
EXHIBIT_213, TRADE_NPC_W10, WHGSW03_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1288
EXHIBIT_214, TRADE_NPC_W12, WHGSW04_A, 5, 1, SOZAI_IRON_ORE, 3, SOZAI_SPIRIT_STONE, 30, _NOT_SPECIFIED_, 0, SOZAI_IRON_ORE, 4, _NOT_SPECIFIED_, False, False, 1289
EXHIBIT_215, TRADE_NPC_W12, WHGSW04_B, 6, 1, SOZAI_MAGIC_STONE, 1, SOZAI_IRON_ORE, 10, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 2, _NOT_SPECIFIED_, False, False, 1290
EXHIBIT_216, TRADE_NPC_W12, WHGSW04_C, 7, 1, SOZAI_OBSIDIAN, 2, SOZAI_MAGIC_STONE, 4, SOZAI_IRON_ORE, 30, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, False, False, 1291
EXHIBIT_217, TRADE_NPC_W12, WHGSW04_D, 8, 1, SOZAI_OBSIDIAN, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1292
EXHIBIT_218, TRADE_NPC_W10, WHGSW05_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1293
EXHIBIT_219, TRADE_NPC_W10, WHGSW05_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1294
EXHIBIT_220, TRADE_NPC_W10, WHGSW05_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1295
EXHIBIT_221, TRADE_NPC_W10, WHGSW05_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1296
EXHIBIT_222, TRADE_NPC_W10, WHGSW06_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1297
EXHIBIT_223, TRADE_NPC_W10, WHGSW07_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1298
EXHIBIT_224, TRADE_NPC_W10, WHGSW08_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1299
EXHIBIT_225, TRADE_NPC_W10, WHGSW08_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1300
EXHIBIT_226, TRADE_NPC_W10, WHGSW09_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1301
EXHIBIT_227, TRADE_NPC_W10, WHGSW09_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1302
EXHIBIT_228, TRADE_NPC_W10, WHGSW09_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1303
EXHIBIT_229, TRADE_NPC_W10, WHGSW09_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1304
EXHIBIT_230, TRADE_NPC_W10, WHGSW10_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1305
EXHIBIT_231, TRADE_NPC_W10, WHGSW10_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1306
EXHIBIT_232, TRADE_NPC_W10, WHGSW11_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1307
EXHIBIT_233, TRADE_NPC_W10, WHGSW11_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1308
EXHIBIT_234, TRADE_NPC_W10, WHGSW_EXCALIBUR_01, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1309
EXHIBIT_235, TRADE_NPC_W10, WHGSW_EXCALIBUR_02, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1310
EXHIBIT_236, TRADE_NPC_W10, WHGSW_EXCALIBUR_03, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1311
EXHIBIT_237, TRADE_NPC_W10, WHGSW_EXCALIBUR_04, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1312
EXHIBIT_238, TRADE_NPC_W10, WHSSW_OLD_01, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1313
EXHIBIT_239, TRADE_NPC_W01, WHSSW01_A, 3, 1, SOZAI_SPIRIT_STONE, 3, SOZAI_SPIRIT_STONE, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1314
EXHIBIT_240, TRADE_NPC_W01, WHSSW01_B, 4, 1, SOZAI_SPIRIT_STONE, 8, SOZAI_SPIRIT_STONE, 10, SOZAI_IRON_ORE, 1, SOZAI_IRON_ORE, 2, _NOT_SPECIFIED_, False, False, 1315
EXHIBIT_241, TRADE_NPC_W10, WHSSW01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1316
EXHIBIT_242, TRADE_NPC_W10, WHSSW02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1317
EXHIBIT_243, TRADE_NPC_W10, WHSSW02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1318
EXHIBIT_244, TRADE_NPC_W10, WHSSW02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1319
EXHIBIT_245, TRADE_NPC_W10, WHSSW02_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1320
EXHIBIT_246, TRADE_NPC_W01, WHSSW03_A, 5, 1, SOZAI_IRON_ORE, 3, SOZAI_SPIRIT_STONE, 30, _NOT_SPECIFIED_, 0, SOZAI_IRON_ORE, 4, _NOT_SPECIFIED_, False, False, 1321
EXHIBIT_247, TRADE_NPC_W01, WHSSW03_B, 6, 1, SOZAI_MAGIC_STONE, 1, SOZAI_IRON_ORE, 10, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 2, _NOT_SPECIFIED_, False, False, 1322
EXHIBIT_248, TRADE_NPC_W01, WHSSW03_C, 7, 1, SOZAI_OBSIDIAN, 2, SOZAI_MAGIC_STONE, 4, SOZAI_IRON_ORE, 30, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, False, False, 1323
EXHIBIT_249, TRADE_NPC_W01, WHSSW03_D, 8, 1, SOZAI_OBSIDIAN, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1324
EXHIBIT_250, TRADE_NPC_W10, WHSSW04_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1325
EXHIBIT_251, TRADE_NPC_W10, WHSSW04_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1326
EXHIBIT_252, TRADE_NPC_W10, WHSSW05_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1327
EXHIBIT_253, TRADE_NPC_W10, WHSSW05_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1328
EXHIBIT_254, TRADE_NPC_W10, WHSSW05_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1329
EXHIBIT_255, TRADE_NPC_W10, WHSSW05_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1330
EXHIBIT_256, TRADE_NPC_W10, WHSSW06_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1331
EXHIBIT_257, TRADE_NPC_W10, WHSSW06_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1332
EXHIBIT_258, TRADE_NPC_W10, WHSSW07_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1333
EXHIBIT_259, TRADE_NPC_W10, WHSSW07_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1334
EXHIBIT_260, TRADE_NPC_W10, WHSSW07_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1335
EXHIBIT_261, TRADE_NPC_W10, WHSSW08_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1336
EXHIBIT_262, TRADE_NPC_W10, WHSSW08_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1337
EXHIBIT_263, TRADE_NPC_W10, WHSSW08_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1338
EXHIBIT_264, TRADE_NPC_W10, WHSSW08_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1339
EXHIBIT_265, TRADE_NPC_W10, WHSSW09_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1340
EXHIBIT_266, TRADE_NPC_W10, WHSSW10_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1341
EXHIBIT_267, TRADE_NPC_W10, WHSSW10_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1342
EXHIBIT_268, TRADE_NPC_W10, WHSSW10_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1343
EXHIBIT_269, TRADE_NPC_W10, WHSSW11_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1344
EXHIBIT_270, TRADE_NPC_W10, WHSSW_HIDEYOSHI, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1345
EXHIBIT_271, TRADE_NPC_W10, WHSSW_IEYASU, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1346
EXHIBIT_272, TRADE_NPC_W10, WHSSW_NOBUNAGA, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1347
EXHIBIT_273, TRADE_NPC_W01, WHPSW01_A, 3, 1, SOZAI_SPIRIT_STONE, 3, SOZAI_SPIRIT_STONE, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1348
EXHIBIT_274, TRADE_NPC_W01, WHPSW01_B, 4, 1, SOZAI_SPIRIT_STONE, 8, SOZAI_SPIRIT_STONE, 10, SOZAI_IRON_ORE, 1, SOZAI_IRON_ORE, 2, _NOT_SPECIFIED_, False, False, 1349
EXHIBIT_275, TRADE_NPC_W10, WHPSW01_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1350
EXHIBIT_276, TRADE_NPC_W01, WHPSW02_A, 5, 1, SOZAI_IRON_ORE, 3, SOZAI_SPIRIT_STONE, 30, _NOT_SPECIFIED_, 0, SOZAI_IRON_ORE, 4, _NOT_SPECIFIED_, False, False, 1351
EXHIBIT_277, TRADE_NPC_W01, WHPSW02_B, 6, 1, SOZAI_MAGIC_STONE, 1, SOZAI_IRON_ORE, 10, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 2, _NOT_SPECIFIED_, False, False, 1352
EXHIBIT_278, TRADE_NPC_W01, WHPSW02_C, 7, 1, SOZAI_OBSIDIAN, 2, SOZAI_MAGIC_STONE, 4, SOZAI_IRON_ORE, 30, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, False, False, 1353
EXHIBIT_279, TRADE_NPC_W01, WHPSW02_D, 8, 1, SOZAI_OBSIDIAN, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1354
EXHIBIT_280, TRADE_NPC_W10, WHPSW03_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1355
EXHIBIT_281, TRADE_NPC_W10, WHPSW03_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1356
EXHIBIT_282, TRADE_NPC_W10, WHPSW03_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1357
EXHIBIT_283, TRADE_NPC_W10, WHPSW03_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1358
EXHIBIT_284, TRADE_NPC_W10, WHPSW04_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1359
EXHIBIT_285, TRADE_NPC_W10, WHPSW04_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1360
EXHIBIT_286, TRADE_NPC_W10, WHPSW04_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1361
EXHIBIT_287, TRADE_NPC_W10, WHPSW04_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1362
EXHIBIT_288, TRADE_NPC_W10, WHPSW05_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1363
EXHIBIT_289, TRADE_NPC_W10, WHPSW05_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1364
EXHIBIT_290, TRADE_NPC_W10, WHPSW05_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1365
EXHIBIT_291, TRADE_NPC_W10, WHPSW05_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1366
EXHIBIT_292, TRADE_NPC_W10, WHPSW06_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1367
EXHIBIT_293, TRADE_NPC_W10, WHPSW06_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1368
EXHIBIT_294, TRADE_NPC_W10, WHPSW07_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1369
EXHIBIT_295, TRADE_NPC_W10, WHPSW08_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1370
EXHIBIT_296, TRADE_NPC_W10, WHPSW08_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1371
EXHIBIT_297, TRADE_NPC_W10, WHPSW08_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1372
EXHIBIT_298, TRADE_NPC_W10, WHPSW09_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1373
EXHIBIT_299, TRADE_NPC_W10, WHPSW09_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1374
EXHIBIT_300, TRADE_NPC_W10, WHPSW09_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1375
EXHIBIT_301, TRADE_NPC_W10, WHPSW09_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1376
EXHIBIT_302, TRADE_NPC_W10, WHPSW10_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1377
EXHIBIT_303, TRADE_NPC_W10, WHPSW10_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1378
EXHIBIT_304, TRADE_NPC_W10, WHPSW11_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1379
EXHIBIT_305, TRADE_NPC_W10, WHPSW11_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1380
EXHIBIT_306, TRADE_NPC_W10, WHPSW11_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1381
EXHIBIT_307, TRADE_NPC_W10, GLONE_OLD_01, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1382
EXHIBIT_308, TRADE_NPC_W10, GLONE_OLD_02, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1383
EXHIBIT_309, TRADE_NPC_W15, GLONE01_A, 3, 1, SOZAI_SPIRIT_STONE, 3, SOZAI_SPIRIT_STONE, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1384
EXHIBIT_310, TRADE_NPC_W15, GLONE01_B, 4, 1, SOZAI_SPIRIT_STONE, 8, SOZAI_SPIRIT_STONE, 10, SOZAI_IRON_ORE, 1, SOZAI_IRON_ORE, 2, _NOT_SPECIFIED_, False, False, 1385
EXHIBIT_311, TRADE_NPC_W15, GLONE01_C, 5, 1, SOZAI_IRON_ORE, 3, SOZAI_SPIRIT_STONE, 30, _NOT_SPECIFIED_, 0, SOZAI_IRON_ORE, 4, _NOT_SPECIFIED_, False, False, 1386
EXHIBIT_312, TRADE_NPC_W15, GLONE01_D, 6, 1, SOZAI_MAGIC_STONE, 1, SOZAI_IRON_ORE, 10, _NOT_SPECIFIED_, 0, SOZAI_MAGIC_STONE, 2, _NOT_SPECIFIED_, False, False, 1387
EXHIBIT_313, TRADE_NPC_W15, GLONE01_E, 7, 1, SOZAI_OBSIDIAN, 2, SOZAI_MAGIC_STONE, 4, SOZAI_IRON_ORE, 30, SOZAI_MAGIC_STONE, 4, _NOT_SPECIFIED_, False, False, 1388
EXHIBIT_314, TRADE_NPC_W15, GLONE01_F, 8, 1, SOZAI_OBSIDIAN, 5, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1389
EXHIBIT_315, TRADE_NPC_W10, GLONE02_A, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1390
EXHIBIT_316, TRADE_NPC_W10, GLONE02_B, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1391
EXHIBIT_317, TRADE_NPC_W10, GLONE02_C, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1392
EXHIBIT_318, TRADE_NPC_W10, GLONE02_D, 999, 1, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, False, False, 1393
