label,before,enhanced,needidea,needsozai1,needsozai2,needsozai3,name,price,keepMax
ENHANCE_252,WHPSW05_C,WHPSW05_D,IDEA_WILD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_CLAW 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_253,WHPSW03_C,WHPSW03_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_BEAST_BONE 12,_NOT_SPECIFIED_,0,0
ENHANCE_254,WHPSW04_C,WHPSW04_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SCRUB 12,_NOT_SPECIFIED_,0,0
ENHANCE_255,WHPSW09_A,WHPSW09_B,IDEA_AUTHORITY,SOZAI_MAGIC_STONE 2,SOZAI_DRAGON_SCALE 1,SOZAI_SPIRIT_STONE 20,_NOT_SPECIFIED_,0,0
ENHANCE_256,WHPSW09_B,WHPSW09_C,IDEA_AUTHORITY,SOZAI_OBSIDIAN 2,SOZAI_DRAGON_SCALE 1,SOZAI_NATIVE_SILVER 2,_NOT_SPECIFIED_,0,0
ENHANCE_257,WHPSW09_C,WHPSW09_D,IDEA_AUTHORITY,SOZAI_METEORITE 1,SOZAI_DRAGON_SCALE 1,SOZAI_SPIRIT_STONE 40,_NOT_SPECIFIED_,0,0
ENHANCE_258,WHPSW06_A,WHPSW06_B,IDEA_DICIPLINE,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_CLAW 1,SOZAI_GELATIN 2,_NOT_SPECIFIED_,0,0
ENHANCE_259,WHPSW08_A,WHPSW08_B,IDEA_GALE,SOZAI_MAGIC_STONE 2,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_FEATHER 5,_NOT_SPECIFIED_,0,0
ENHANCE_260,WHPSW08_B,WHPSW08_C,IDEA_GALE,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_BONE 1,SOZAI_FEATHER 12,_NOT_SPECIFIED_,0,0
ENHANCE_261,WHPSW10_A,WHPSW10_B,IDEA_MAGIC,SOZAI_OBSIDIAN 3,SOZAI_ORB 1,SOZAI_FE_DO 24,_NOT_SPECIFIED_,0,0
ENHANCE_262,WHPSW11_A,WHPSW11_B,IDEA_GLITTER,SOZAI_OBSIDIAN 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_263,WHPSW11_B,WHPSW11_C,IDEA_GLITTER,SOZAI_SUPERALLOY 1,SOZAI_BIG_BEAST_FANG 1,SOZAI_FE_MOKU 30,_NOT_SPECIFIED_,0,0
ENHANCE_264,WHPSW07_A,WHPSW07_B,IDEA_MAGIC,SOZAI_BIG_BEAST_CLAW 3,SOZAI_DRAGON_SCALE 1,SOZAI_FE_SUI 30,_NOT_SPECIFIED_,0,0
ENHANCE_265,GLONE04_A,GLONE04_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_266,GLONE01_A,GLONE01_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_267,GLONE04_B,GLONE05_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_268,GLONE04_B,GLONE01_C,IDEA_MODAN,SOZAI_IRON_ORE 3,SOZAI_MULLOCK 5,SOZAI_FE_KA 8,_NOT_SPECIFIED_,0,0
ENHANCE_269,GLONE04_B,GLONE07_A,IDEA_FANTASY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_SCRUB 3,_NOT_SPECIFIED_,0,0
ENHANCE_270,GLONE04_B,GLONE13_A,IDEA_SCIENCE,SOZAI_IRON_ORE 3,SOZAI_MULLOCK 5,SOZAI_SNAKESKIN 3,_NOT_SPECIFIED_,0,0
ENHANCE_271,GLONE04_B,GLONE10_A,IDEA_NOSTALGY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_FEATHER 3,_NOT_SPECIFIED_,0,0
ENHANCE_272,GLONE01_B,GLONE05_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_273,GLONE01_B,GLONE01_C,IDEA_MODAN,SOZAI_IRON_ORE 3,SOZAI_MULLOCK 5,SOZAI_FE_KA 8,_NOT_SPECIFIED_,0,0
ENHANCE_274,GLONE01_B,GLONE07_A,IDEA_FANTASY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_SCRUB 3,_NOT_SPECIFIED_,0,0
ENHANCE_275,GLONE01_B,GLONE13_A,IDEA_SCIENCE,SOZAI_IRON_ORE 3,SOZAI_MULLOCK 5,SOZAI_SNAKESKIN 3,_NOT_SPECIFIED_,0,0
ENHANCE_276,GLONE01_B,GLONE10_A,IDEA_NOSTALGY,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_FEATHER 3,_NOT_SPECIFIED_,0,0
ENHANCE_277,GLONE05_A,GLONE05_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_MULLOCK 5,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_278,GLONE05_A,GLONE01_D,IDEA_MODAN,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_279,GLONE05_A,GLONE07_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_280,GLONE05_A,GLONE13_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_NATIVE_SILVER 1,_NOT_SPECIFIED_,0,0
ENHANCE_281,GLONE05_A,GLONE10_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_282,GLONE01_C,GLONE05_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_MULLOCK 5,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_283,GLONE01_C,GLONE01_D,IDEA_MODAN,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_284,GLONE01_C,GLONE07_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_285,GLONE01_C,GLONE13_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_NATIVE_SILVER 1,_NOT_SPECIFIED_,0,0
ENHANCE_286,GLONE01_C,GLONE10_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_287,GLONE07_A,GLONE05_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_MULLOCK 5,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_288,GLONE07_A,GLONE01_D,IDEA_MODAN,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_289,GLONE07_A,GLONE07_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_290,GLONE07_A,GLONE13_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_NATIVE_SILVER 1,_NOT_SPECIFIED_,0,0
ENHANCE_291,GLONE07_A,GLONE10_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_292,GLONE13_A,GLONE05_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_MULLOCK 5,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_293,GLONE13_A,GLONE01_D,IDEA_MODAN,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_294,GLONE13_A,GLONE07_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_295,GLONE13_A,GLONE13_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_NATIVE_SILVER 1,_NOT_SPECIFIED_,0,0
ENHANCE_296,GLONE13_A,GLONE10_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_297,GLONE10_A,GLONE05_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_MULLOCK 5,SOZAI_BEAST_BONE 5,_NOT_SPECIFIED_,0,0
ENHANCE_298,GLONE10_A,GLONE01_D,IDEA_MODAN,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_299,GLONE10_A,GLONE07_B,IDEA_FANTASY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_300,GLONE10_A,GLONE13_B,IDEA_SCIENCE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_NATIVE_SILVER 1,_NOT_SPECIFIED_,0,0
ENHANCE_301,GLONE10_A,GLONE10_B,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_302,GLONE05_B,GLONE05_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_SCREAM_ROOT 10,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_303,GLONE05_B,GLONE01_E,IDEA_MODAN,SOZAI_MAGIC_STONE 3,SOZAI_ALURA 10,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_304,GLONE05_B,GLONE07_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_305,GLONE05_B,GLONE13_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_306,GLONE05_B,GLONE10_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_307,GLONE01_D,GLONE05_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_SCREAM_ROOT 10,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_308,GLONE01_D,GLONE01_E,IDEA_MODAN,SOZAI_MAGIC_STONE 3,SOZAI_ALURA 10,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_309,GLONE01_D,GLONE07_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_310,GLONE01_D,GLONE13_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_311,GLONE01_D,GLONE10_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_312,GLONE07_B,GLONE05_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_SCREAM_ROOT 10,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_313,GLONE07_B,GLONE01_E,IDEA_MODAN,SOZAI_MAGIC_STONE 3,SOZAI_ALURA 10,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_314,GLONE07_B,GLONE07_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_315,GLONE07_B,GLONE13_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_316,GLONE07_B,GLONE10_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_317,GLONE13_B,GLONE05_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_SCREAM_ROOT 10,SOZAI_FE_KIN 30,_NOT_SPECIFIED_,0,0
ENHANCE_318,GLONE13_B,GLONE01_E,IDEA_MODAN,SOZAI_MAGIC_STONE 3,SOZAI_ALURA 10,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_319,GLONE13_B,GLONE07_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_320,GLONE13_B,GLONE13_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_321,GLONE13_B,GLONE10_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_322,GLONE10_B,GLONE05_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_SCREAM_ROOT 10,SOZAI_FE_KIN 20,_NOT_SPECIFIED_,0,0
ENHANCE_323,GLONE10_B,GLONE01_E,IDEA_MODAN,SOZAI_MAGIC_STONE 3,SOZAI_ALURA 10,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_324,GLONE10_B,GLONE07_C,IDEA_FANTASY,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 10,_NOT_SPECIFIED_,0,0
ENHANCE_325,GLONE10_B,GLONE13_C,IDEA_SCIENCE,SOZAI_MAGIC_STONE 3,SOZAI_NATIVE_SILVER 1,SOZAI_SPIRIT_STONE 24,_NOT_SPECIFIED_,0,0
ENHANCE_326,GLONE10_B,GLONE10_C,IDEA_NOSTALGY,SOZAI_MAGIC_STONE 3,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_COCONUT 2,_NOT_SPECIFIED_,0,0
ENHANCE_327,GLONE05_C,GLONE05_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_328,GLONE05_C,GLONE01_F,IDEA_MODAN,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SNAKESKIN 12,_NOT_SPECIFIED_,0,0
ENHANCE_329,GLONE05_C,GLONE07_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_330,GLONE05_C,GLONE13_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_GELATIN 2,_NOT_SPECIFIED_,0,0
ENHANCE_331,GLONE05_C,GLONE10_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_332,GLONE01_E,GLONE05_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_333,GLONE01_E,GLONE01_F,IDEA_MODAN,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SNAKESKIN 12,_NOT_SPECIFIED_,0,0
ENHANCE_334,GLONE01_E,GLONE07_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_335,GLONE01_E,GLONE13_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_GELATIN 2,_NOT_SPECIFIED_,0,0
ENHANCE_336,GLONE01_E,GLONE10_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_337,GLONE13_C,GLONE05_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_338,GLONE13_C,GLONE01_F,IDEA_MODAN,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SNAKESKIN 12,_NOT_SPECIFIED_,0,0
ENHANCE_339,GLONE13_C,GLONE07_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_340,GLONE13_C,GLONE13_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_GELATIN 2,_NOT_SPECIFIED_,0,0
ENHANCE_341,GLONE13_C,GLONE10_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_342,GLONE10_C,GLONE05_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_MULLOCK 12,_NOT_SPECIFIED_,0,0
ENHANCE_343,GLONE10_C,GLONE01_F,IDEA_MODAN,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SNAKESKIN 12,_NOT_SPECIFIED_,0,0
ENHANCE_344,GLONE10_C,GLONE07_D,IDEA_FANTASY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_345,GLONE10_C,GLONE13_D,IDEA_SCIENCE,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_GELATIN 2,_NOT_SPECIFIED_,0,0
ENHANCE_346,GLONE10_C,GLONE10_D,IDEA_NOSTALGY,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_BEAST_FANG 12,_NOT_SPECIFIED_,0,0
ENHANCE_347,GLONE02_A,GLONE02_B,IDEA_GUARD,SOZAI_MAGIC_STONE 2,SOZAI_NATIVE_SILVER 1,SOZAI_BEAST_FANG 5,_NOT_SPECIFIED_,0,0
ENHANCE_348,GLONE02_B,GLONE02_C,IDEA_GUARD,SOZAI_OBSIDIAN 1,SOZAI_LIGULATE_FLOWER 2,SOZAI_FE_SUI 20,_NOT_SPECIFIED_,0,0
ENHANCE_349,GLONE02_C,GLONE02_D,IDEA_GUARD,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_BONE 1,SOZAI_FE_DO 24,_NOT_SPECIFIED_,0,0
ENHANCE_350,GLONE_OLD_01,GLONE08_A,IDEA_MAGIC,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 8,SOZAI_LIGULATE_FLOWER 1,_NOT_SPECIFIED_,0,0
ENHANCE_351,GLONE_OLD_01,GLONE09_A,IDEA_UPHEABAL,SOZAI_MAGIC_STONE 2,SOZAI_DEMON_BLOOD 1,SOZAI_SCREAM_ROOT 5,_NOT_SPECIFIED_,0,0
ENHANCE_352,GLONE08_A,GLONE08_B,IDEA_MAGIC,SOZAI_MAGIC_STONE 2,SOZAI_MAGICAL_BEAST_FANG 1,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_353,GLONE08_B,GLONE08_C,IDEA_MAGIC,SOZAI_OBSIDIAN 3,SOZAI_DISK_FLOWER 2,SOZAI_FE_MOKU 24,_NOT_SPECIFIED_,0,0
ENHANCE_354,GLONE09_A,GLONE09_B,IDEA_UPHEABAL,SOZAI_OBSIDIAN 3,SOZAI_BIG_BEAST_BONE 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
ENHANCE_355,GLONE09_B,GLONE09_C,IDEA_UPHEABAL,SOZAI_SUPERALLOY 1,SOZAI_BIG_BEAST_CLAW 1,SOZAI_SCREAM_ROOT 20,_NOT_SPECIFIED_,0,0
ENHANCE_356,GLONE03_A,GLONE03_B,IDEA_AUTHORITY,SOZAI_SUPERALLOY 1,SOZAI_BIG_BEAST_FANG 1,SOZAI_FEATHER 20,_NOT_SPECIFIED_,0,0
ENHANCE_357,GLONE14_A,GLONE14_B,IDEA_GALE,SOZAI_OBSIDIAN 1,SOZAI_MAGICAL_BEAST_CLAW 1,SOZAI_MULLOCK 10,_NOT_SPECIFIED_,0,0
ENHANCE_358,GLONE14_B,GLONE15_A,IDEA_GALE,SOZAI_SUPERALLOY 1,SOZAI_ORB 1,SOZAI_FE_SUI 30,_NOT_SPECIFIED_,0,0
ENHANCE_359,GLONE11_A,GLONE11_B,IDEA_MAGIC,SOZAI_MAGIC_STONE 2,SOZAI_MAGICAL_BEAST_BONE 1,SOZAI_LIGULATE_FLOWER 2,_NOT_SPECIFIED_,0,0
ENHANCE_360,GLONE11_B,GLONE11_C,IDEA_MAGIC,SOZAI_OBSIDIAN 3,SOZAI_NATIVE_SILVER 2,SOZAI_FE_SUI 24,_NOT_SPECIFIED_,0,0
ENHANCE_361,GLONE06_A,GLONE06_B,IDEA_DEDICATION,SOZAI_SUPERALLOY 1,SOZAI_BIG_BEAST_CLAW 1,SOZAI_MAGICAL_BEAST_CLAW 3,_NOT_SPECIFIED_,0,0
ENHANCE_362,GHMAC01_A,GHMAC01_B,_NOT_SPECIFIED_,SOZAI_SPIRIT_STONE 5,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_363,GHFLA01_ZERO,GHFLA01_A,IDEA_FIRE,SOZAI_IRON_ORE 3,SOZAI_FE_KA 8,SOZAI_SCRUB 3,_NOT_SPECIFIED_,0,0
ENHANCE_364,GHMAC01_B,GHMAC02_A,IDEA_FIGHT,SOZAI_IRON_ORE 3,SOZAI_SPIRIT_STONE 10,_NOT_SPECIFIED_ 0,_NOT_SPECIFIED_,0,0
ENHANCE_365,GHMAC01_B,GHFLA01_A,IDEA_FIRE,SOZAI_IRON_ORE 3,SOZAI_FE_KA 8,SOZAI_SCRUB 3,_NOT_SPECIFIED_,0,0
ENHANCE_366,GHMAC01_B,GHELE01_A,IDEA_LIGHTNING,SOZAI_IRON_ORE 3,SOZAI_FE_MOKU 8,SOZAI_BEAST_BONE 3,_NOT_SPECIFIED_,0,0
ENHANCE_367,GHMAC01_B,GHBOM01_A,IDEA_BOMB,SOZAI_IRON_ORE 3,SOZAI_FE_DO 8,SOZAI_BEAST_FANG 3,_NOT_SPECIFIED_,0,0
ENHANCE_368,GHMAC01_B,GHCHE01_A,IDEA_ICE,SOZAI_IRON_ORE 3,SOZAI_FE_SUI 8,SOZAI_SNAKESKIN 3,_NOT_SPECIFIED_,0,0
ENHANCE_369,GHMAC02_A,GHMAC02_B,IDEA_FIGHT,SOZAI_MAGIC_STONE 1,SOZAI_SCREAM_ROOT 3,SOZAI_FE_KIN 15,_NOT_SPECIFIED_,0,0
ENHANCE_370,GHFLA01_A,GHFLA01_B,IDEA_FIRE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_FE_KA 15,_NOT_SPECIFIED_,0,0
ENHANCE_371,GHELE01_A,GHELE01_B,IDEA_LIGHTNING,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_FE_MOKU 15,_NOT_SPECIFIED_,0,0
ENHANCE_372,GHBOM01_A,GHBOM01_B,IDEA_BOMB,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_FE_DO 15,_NOT_SPECIFIED_,0,0
ENHANCE_373,GHCHE01_A,GHCHE01_B,IDEA_ICE,SOZAI_MAGIC_STONE 1,SOZAI_MAGICAL_BEAST_FANG 1,SOZAI_FE_SUI 15,_NOT_SPECIFIED_,0,0
ENHANCE_374,GHMAC02_B,GHMAC02_C,IDEA_FIGHT,SOZAI_MAGIC_STONE 3,SOZAI_HINOKI 2,SOZAI_FE_DO 20,_NOT_SPECIFIED_,0,0
ENHANCE_375,GHFLA01_B,GHFLA01_C,IDEA_FIRE,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_FE_KA 20,_NOT_SPECIFIED_,0,0
ENHANCE_376,GHELE01_B,GHELE01_C,IDEA_LIGHTNING,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_FE_MOKU 20,_NOT_SPECIFIED_,0,0
ENHANCE_377,GHBOM01_B,GHBOM01_C,IDEA_BOMB,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_FE_DO 20,_NOT_SPECIFIED_,0,0
ENHANCE_378,GHCHE01_B,GHCHE01_C,IDEA_ICE,SOZAI_MAGIC_STONE 3,SOZAI_DEMON_BLOOD 1,SOZAI_FE_SUI 20,_NOT_SPECIFIED_,0,0
ENHANCE_379,GHMAC02_C,GHMAC02_D,IDEA_FIGHT,SOZAI_OBSIDIAN 2,SOZAI_BIG_BEAST_FANG 1,SOZAI_SCREAM_ROOT 12,_NOT_SPECIFIED_,0,0
