label, GetName(), Abilities, afterGuard, AT_FIRE, AT_ICE, AT_LIGHTNING, AT_SLASH, AT_STAB, AT_STRIKE, atk, attackse, beforeGuard, conception, description, disablecontinue, dodgeRate, enemy, equiptype, fixedequip, gardse, guardRate, hideMenu, hit, hitse, mechaArts, model, parryse, PRM_Do, PRM_INT, PRM_Ka, PRM_Kin, PRM_Moku, PRM_QUI, PRM_STR, PRM_Sui, PRM_TEC, PRM_VIT, PRM_WIL, role, roleeffect, rsChant, rsConfusion, rsDark, rsDeath, rsParalysis, rsPetri, rsPoison, rsRage, rsStink, rsStun, skipAchievement, slot, sortindex, specialArts, TYPEB_FIRE, TYPEB_HP, TYPEB_ICE, TYPEB_INT, TYPEB_LIGHTNING, TYPEB_QUI, TYPEB_SLASH, TYPEB_STAB, TYPEB_STR, TYPEB_STRIKE, TYPEB_TEC, TYPEB_VIT, TYPEB_VIT, keepMax, name, price, IsSwordType() [personal note: LOL wut??]
MANA15_A, Lordly Mail, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 40, 20, 40, 40, 40, 26, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MANA15_A_ItemExp, 0, 0, _NOT_SPECIFIED_, NormalArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2027, _NOT_SPECIFIED_, 10, 110, 5, 6, 10, 6, 10, 10, 6, 6, 6, 10, 10, 0, MANA15_A_ItemName, 0, False
MANA15_B, Lordly Mail +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 46, 23, 46, 46, 46, 30, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MANA15_B_ItemExp, 0, 0, _NOT_SPECIFIED_, NormalArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, MainArmor, 2028, _NOT_SPECIFIED_, 11, 145, 5, 7, 11, 7, 11, 11, 7, 7, 7, 11, 11, 0, MANA15_B_ItemName, 0, False
MANA16_A, Dragonscale Armor, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 52, 26, 52, 52, 52, 33, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MANA16_A_ItemExp, 0, 0, _NOT_SPECIFIED_, NormalArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, MainArmor, 2029, _NOT_SPECIFIED_, 12, 155, 6, 8, 12, 8, 12, 12, 8, 7, 8, 13, 13, 0, MANA16_A_ItemName, 0, False
MAFA01_A, Protective Suit, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 24, 24, 8, 27, 18, 27, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA01_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, MainArmor, 2200, _NOT_SPECIFIED_, 6, 35, 6, 3, 2, -2, 6, 4, 3, 6, 3, 5, 5, 0, MAFA01_A_ItemName, 0, False
MAFA02_A, Soldier Suit, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 29, 29, 10, 34, 22, 34, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA02_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, MainArmor, 2201, _NOT_SPECIFIED_, 7, 55, 7, 4, 2, -1, 8, 5, 4, 8, 4, 7, 7, 0, MAFA02_A_ItemName, 0, False
MAFA03_A, Combat Armor, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 35, 12, 40, 26, 40, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA03_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, MainArmor, 2202, _NOT_SPECIFIED_, 9, 85, 9, 5, 3, 0, 10, 6, 5, 10, 5, 8, 8, 0, MAFA03_A_ItemName, 0, False
MAFA04_A, Reinforced Armor, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 40, 40, 14, 46, 30, 46, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA04_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, MainArmor, 2203, _NOT_SPECIFIED_, 10, 110, 10, 6, 3, 1, 11, 7, 6, 11, 6, 10, 10, 0, MAFA04_A_ItemName, 0, False
MAFA05_A, Power Suit, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 46, 46, 16, 53, 34, 53, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA05_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, MainArmor, 2204, _NOT_SPECIFIED_, 11, 145, 11, 7, 3, 2, 12, 8, 7, 12, 7, 11, 11, 0, MAFA05_A_ItemName, 0, False
MAFA06_A, Spriggan Suit, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 52, 52, 18, 59, 39, 59, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MAFA06_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A02a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, MainArmor, 2205, _NOT_SPECIFIED_, 12, 155, 12, 8, 4, 3, 13, 9, 8, 13, 8, 13, 13, 0, MAFA06_A_ItemName, 0, False
MAFA07_A, Wyrm Mail, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 44, 44, 36, 54, 46, 54, 0, _NOT_SPECIFIED_, 0, IDEA_GALE, MAFA07_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, MainArmor, 2208, _NOT_SPECIFIED_, 10, 155, 10, 8, 8, 8, 12, 10, 8, 12, 8, 13, 13, 0, MAFA07_A_ItemName, 0, False
MAFA08_A, Mobile Armor, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 34, 34, 28, 42, 36, 42, 0, _NOT_SPECIFIED_, 0, IDEA_GALE, MAFA08_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, MainArmor, 2206, _NOT_SPECIFIED_, 8, 110, 8, 6, 7, 6, 10, 9, 6, 10, 6, 10, 10, 0, MAFA08_A_ItemName, 0, False
MAFA09_A, Mobile Armor +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 39, 39, 32, 48, 41, 48, 0, _NOT_SPECIFIED_, 0, IDEA_GALE, MAFA09_A_ItemExp, 0, 0, _NOT_SPECIFIED_, FullArmor, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90X_A03a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, ROLE_EF_QUICKNESS_UP_1, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, MainArmor, 2207, _NOT_SPECIFIED_, 9, 145, 9, 7, 7, 7, 11, 9, 7, 11, 7, 11, 11, 0, MAFA09_A_ItemName, 0, False
MARO00_A, Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 15, 15, 12, 8, 8, 8, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO00_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, MainArmor, 2300, _NOT_SPECIFIED_, 3, 10, 3, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 0, MARO00_A_ItemName, 0, False
MARO00_B, Coat, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 15, 15, 12, 8, 8, 8, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO00_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, MainArmor, 2312, _NOT_SPECIFIED_, 3, 10, 3, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 0, MARO00_B_ItemName, 0, False
MARO01_A, Caster's Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 22, 22, 18, 11, 11, 11, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO01_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, MainArmor, 2301, _NOT_SPECIFIED_, 6, 20, 6, 5, 5, 2, 3, 3, 2, 3, 2, 4, 4, 0, MARO01_A_ItemName, 0, False
MARO02_A, Sage's Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 28, 28, 24, 15, 15, 15, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO02_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, MainArmor, 2302, _NOT_SPECIFIED_, 7, 35, 7, 8, 6, 3, 3, 3, 3, 3, 3, 5, 5, 0, MARO02_A_ItemName, 0, False
MARO03_A, Shade Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 35, 35, 29, 19, 19, 19, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO03_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, MainArmor, 2303, _NOT_SPECIFIED_, 8, 55, 8, 9, 7, 4, 4, 4, 4, 4, 4, 7, 7, 0, MARO03_A_ItemName, 0, False
MARO04_A, Moonbeam Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 42, 42, 35, 22, 22, 22, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO04_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2304, _NOT_SPECIFIED_, 10, 85, 10, 10, 9, 5, 5, 5, 5, 5, 5, 8, 8, 0, MARO04_A_ItemName, 0, False
MARO05_A, Twilight Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 55, 55, 46, 30, 30, 30, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO05_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, MainArmor, 2306, _NOT_SPECIFIED_, 13, 145, 13, 12, 11, 7, 7, 7, 7, 7, 7, 11, 11, 0, MARO05_A_ItemName, 0, False
MARO05_B, Twilight Robe +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 62, 62, 52, 33, 33, 33, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO05_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, MainArmor, 2307, _NOT_SPECIFIED_, 14, 155, 14, 13, 12, 8, 7, 7, 8, 7, 8, 13, 13, 0, MARO05_B_ItemName, 0, False
MARO06_A, Stardust Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 29, 29, 54, 14, 14, 14, 0, _NOT_SPECIFIED_, 0, IDEA_LIGHTNING, MARO06_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2324, _NOT_SPECIFIED_, 7, 55, 7, 9, 12, 4, 3, 3, 4, 3, 4, 7, 7, 0, MARO06_A_ItemName, 0, False
MARO06_B, Stardust Robe +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 46, 46, 76, 23, 23, 23, 0, _NOT_SPECIFIED_, 0, IDEA_LIGHTNING, MARO06_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2325, _NOT_SPECIFIED_, 11, 145, 11, 12, 18, 7, 5, 5, 7, 5, 7, 11, 11, 0, MARO06_B_ItemName, 0, False
MARO07_A, Sunflare Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 54, 29, 29, 14, 14, 14, 0, _NOT_SPECIFIED_, 0, IDEA_FIRE, MARO07_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2320, _NOT_SPECIFIED_, 12, 55, 7, 9, 7, 4, 3, 3, 4, 3, 4, 7, 7, 0, MARO07_A_ItemName, 0, False
MARO07_B, Sunflare Robe +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 76, 46, 46, 23, 23, 23, 0, _NOT_SPECIFIED_, 0, IDEA_FIRE, MARO07_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2321, _NOT_SPECIFIED_, 18, 145, 11, 12, 11, 7, 5, 5, 7, 5, 7, 11, 11, 0, MARO07_B_ItemName, 0, False
MARO08_A, Lagoon Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 29, 54, 29, 14, 14, 14, 0, _NOT_SPECIFIED_, 0, IDEA_ICE, MARO08_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2322, _NOT_SPECIFIED_, 7, 55, 12, 9, 7, 4, 3, 3, 4, 3, 4, 7, 7, 0, MARO08_A_ItemName, 0, False
MARO08_B, Lagoon Robe +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 46, 76, 46, 23, 23, 23, 0, _NOT_SPECIFIED_, 0, IDEA_ICE, MARO08_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2323, _NOT_SPECIFIED_, 11, 145, 18, 12, 11, 7, 5, 5, 7, 5, 7, 11, 11, 0, MARO08_B_ItemName, 0, False
MARO09_A, Chromatic Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 55, 44, 40, 28, 20, 28, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO09_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, MainArmor, 2305, _NOT_SPECIFIED_, 13, 110, 11, 11, 10, 6, 7, 5, 6, 7, 6, 10, 10, 0, MARO09_A_ItemName, 0, False
MARO10_A, Floral Robe, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 39, 32, 29, 20, 14, 20, 0, _NOT_SPECIFIED_, 0, _NOT_SPECIFIED_, MARO10_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, MainArmor, 2308, _NOT_SPECIFIED_, 9, 55, 7, 9, 7, 4, 4, 3, 4, 4, 4, 7, 7, 0, MARO10_A_ItemName, 0, False
MARO11_A, Magnificent Candis, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 55, 44, 40, 28, 20, 28, 0, _NOT_SPECIFIED_, 0, IDEA_HONOR, MARO11_A_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, MainArmor, 2309, _NOT_SPECIFIED_, 13, 110, 11, 11, 10, 6, 7, 5, 6, 7, 6, 10, 10, 0, MARO11_A_ItemName, 0, False
MARO11_B, Magnificent Candis +1, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 62, 51, 46, 32, 23, 32, 0, _NOT_SPECIFIED_, 0, IDEA_HONOR, MARO11_B_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, MainArmor, 2310, _NOT_SPECIFIED_, 14, 145, 12, 12, 11, 7, 7, 5, 7, 7, 7, 11, 11, 0, MARO11_B_ItemName, 0, False
MARO11_C, Magnificent Candis +2, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 70, 57, 52, 36, 26, 36, 0, _NOT_SPECIFIED_, 0, IDEA_HONOR, MARO11_C_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a_2, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, MainArmor, 2311, _NOT_SPECIFIED_, 16, 155, 13, 13, 12, 8, 8, 6, 8, 8, 8, 13, 13, 0, MARO11_C_ItemName, 0, False
MARO_ALL01, Trench Coat, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 25, 41, 23, 23, 23, 19, 0, _NOT_SPECIFIED_, 0, IDEA_UPHEABAL, MARO_ALL01_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, _NOT_SPECIFIED_, ROLE_EF_TARGETALL_UP_010, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, MainArmor, 2317, _NOT_SPECIFIED_, 5, 30, 9, 4, 5, 4, 5, 5, 4, 4, 4, 7, 7, 0, MARO_ALL01_ItemName, 0, False
MARO_ALL02, Chesterfield Coat, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 34, 57, 32, 32, 32, 26, 0, _NOT_SPECIFIED_, 0, IDEA_UPHEABAL, MARO_ALL02_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, _NOT_SPECIFIED_, ROLE_EF_TARGETALL_UP_015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, MainArmor, 2318, _NOT_SPECIFIED_, 8, 65, 14, 6, 8, 6, 8, 8, 6, 6, 6, 10, 10, 0, MARO_ALL02_ItemName, 0, False
MARO_ALL03, Gown Coat, _NOT_SPECIFIED_ _NOT_SPECIFIED_, 0, 44, 72, 41, 41, 41, 33, 0, _NOT_SPECIFIED_, 0, IDEA_UPHEABAL, MARO_ALL03_ItemExp, 0, 0, _NOT_SPECIFIED_, Robe, 0, _NOT_SPECIFIED_, 0, 0, 0, _NOT_SPECIFIED_, MCH_M90Z_A06a, _NOT_SPECIFIED_, _NOT_SPECIFIED_, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, _NOT_SPECIFIED_, ROLE_EF_TARGETALL_UP_020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, MainArmor, 2319, _NOT_SPECIFIED_, 10, 80, 16, 8, 9, 8, 9, 9, 8, 7, 8, 13, 13, 0, MARO_ALL03_ItemName, 0, False
